clip_id,file_name,start_time_s,end_time_s,qc_result,y_bin,rms_mean,crest_factor_db,true_peak_dbfs,short_term_lufs_mean,loudness_var_proxy_db,silence_ratio,stereo_correlation,spectral_centroid_mean,spectral_flatness_mean,clipping_ratio,near_ceiling_ratio
CADENANACIONALVISITA_SILEN_22,CADENANACIONALVISITA_SILEN.wav,105,110,falla,1,0.05319362133741379,16.44583925528286,-9.016557756398978,-25.89509783323815,3.4447667598724365,0.15521666666666667,0.9122180635558214,2143.3083223452986,0.08859732747077942,0.0,0.0
CADENANACIONALVISITA_SILEN_23,CADENANACIONALVISITA_SILEN.wav,110,115,falla,1,0.04912876710295677,16.889100088254033,-9.274935012814511,-25.30211554080852,93.5468978881836,0.34444166666666665,0.9874859504550316,1850.018109198683,0.31182050704956055,0.0,0.0
COCINANDO_PGR_08_B1_POL1_1,COCINANDO_PGR_08_B1_POL1.wav,0,5,falla,1,0.012717034667730331,20.575431340723842,-17.198209288079084,-32.272133340403194,6.0014166831970215,0.16990833333333333,-0.8779523229870732,3898.5697324235866,0.0073299650102853775,0.0,0.0
COCINANDO_PGR_08_B1_POL1_2,COCINANDO_PGR_08_B1_POL1.wav,5,10,falla,1,0.0112379165366292,21.441308308744638,-17.491310648931446,-41.22423135346315,6.456655979156494,0.1367625,-0.9108627845085763,2890.7541604537514,0.0032435008324682713,0.0,0.0
COCINANDO_PGR_08_B1_POL1_3,COCINANDO_PGR_08_B1_POL1.wav,10,15,falla,1,0.014259017072618008,21.08733935678944,-15.819630710088848,-35.7576166622075,10.610692977905273,0.3166291666666667,-0.8242081732300679,3757.8345513386407,0.016568463295698166,0.0,0.0
COCINANDO_PGR_08_B1_POL1_4,COCINANDO_PGR_08_B1_POL1.wav,15,20,falla,1,0.011209655553102493,22.55538887259564,-15.988351133636865,-40.21255210327777,4.234922885894775,0.12646666666666667,-0.9148785781251089,3825.041932279166,0.016635315492749214,0.0,0.0
COCINANDO_PGR_08_B1_POL1_5,COCINANDO_PGR_08_B1_POL1.wav,20,25,falla,1,0.01247574482113123,20.52864338549321,-17.538308827051676,-39.6876824564162,3.9547338485717773,0.10224583333333333,-0.8887322398305603,3020.070989232047,0.009241752326488495,0.0,0.0
COCINANDO_PGR_08_B1_POL1_6,COCINANDO_PGR_08_B1_POL1.wav,25,30,falla,1,0.019147545099258423,16.69474866972046,-17.606135846718217,-36.396595819586295,6.613736152648926,0.11771666666666666,-0.813150498728269,2609.7283821643405,0.003840837860479951,0.0,0.0
COCINANDO_PGR_08_B1_POL1_7,COCINANDO_PGR_08_B1_POL1.wav,30,35,falla,1,0.028544045984745026,15.288061404491167,-15.466265776878787,-31.584691150335484,4.466100692749023,0.04065833333333333,-0.5767361823776367,5344.688014859735,0.03053927607834339,0.0,0.0
COCINANDO_PGR_08_B1_POL1_8,COCINANDO_PGR_08_B1_POL1.wav,35,40,falla,1,0.028965109959244728,20.536262701192513,-10.204312301231042,-30.50986050047171,2.887922763824463,0.03682083333333333,-0.5042265670716538,5108.697125596596,0.020841550081968307,0.0,0.0
COCINANDO_PGR_08_B1_POL1_9,COCINANDO_PGR_08_B1_POL1.wav,40,45,falla,1,0.025785835459828377,15.09563841815418,-16.675427436230542,-30.37676979598896,1.8750011920928955,0.032979166666666664,-0.5626630945332471,5715.34148376204,0.02243858575820923,0.0,0.0
COCINANDO_PGR_08_B1_POL1_10,COCINANDO_PGR_08_B1_POL1.wav,45,50,falla,1,0.008665329776704311,19.525153148739545,-21.71504104771155,-42.96644070899541,5.879775047302246,0.2023375,-0.9413132878341133,3049.9056765251694,0.0038905623368918896,0.0,0.0
COCINANDO_PGR_08_B1_POL1_11,COCINANDO_PGR_08_B1_POL1.wav,50,55,falla,1,0.003479977836832404,15.438356242595404,-33.713845628446975,-50.46105053972974,1.2040393352508545,0.27792916666666667,-0.9920944132289569,3418.9488204212935,0.0067403726279735565,0.0,0.0
COCINANDO_PGR_08_B1_POL1_12,COCINANDO_PGR_08_B1_POL1.wav,55,60,falla,1,0.003104936797171831,14.617628482629804,-35.51856967026895,-51.935189694927544,1.943888545036316,0.28645,-0.992987102843858,3417.978937569453,0.006296978797763586,0.0,0.0
COCINANDO_PGR_08_B1_POL1_13,COCINANDO_PGR_08_B1_POL1.wav,60,65,falla,1,0.003512593684718013,14.473741118092605,-34.6172430768694,-51.646926940038114,1.7540748119354248,0.24871666666666667,-0.9869624135626082,4549.996263679147,0.008860956877470016,0.0,0.0
COCINANDO_PGR_08_B1_POL1_14,COCINANDO_PGR_08_B1_POL1.wav,65,70,falla,1,0.0025527612306177616,16.446341355591244,-35.413403206925906,-53.22733958238716,1.7096058130264282,0.32707916666666664,-0.9953049061098392,2713.053387117785,0.0025113329757004976,0.0,0.0
COCINANDO_PGR_08_B1_POL1_15,COCINANDO_PGR_08_B1_POL1.wav,70,75,falla,1,0.005564073566347361,17.366842806615324,-27.724136105516187,-47.95224282714703,5.879730701446533,0.34050833333333336,-0.976056911924254,2461.421398936845,0.0025742696598172188,0.0,0.0
COCINANDO_PGR_08_B1_POL1_16,COCINANDO_PGR_08_B1_POL1.wav,75,80,falla,1,0.003472722601145506,15.613350461738875,-33.556376967490685,-51.75601709020617,3.9560160636901855,0.3484041666666667,-0.9901462875993091,3412.1311421814576,0.010516636073589325,0.0,0.0
COCINANDO_PGR_08_B1_POL1_17,COCINANDO_PGR_08_B1_POL1.wav,80,85,falla,1,0.0031747492030262947,13.415852840043407,-36.52554421982967,-52.58214110984201,2.0659291744232178,0.28028333333333333,-0.9884956125361176,3241.9592359719672,0.003892318345606327,0.0,0.0
COCINANDO_PGR_08_B1_POL1_18,COCINANDO_PGR_08_B1_POL1.wav,85,90,falla,1,0.0023885811679065228,14.058253195182871,-38.30884407097828,-53.38016943645298,2.264777183532715,0.4155041666666667,-0.9936089710377983,3025.243333337029,0.00414778059348464,0.0,0.0
COCINANDO_PGR_08_B1_POL1_19,COCINANDO_PGR_08_B1_POL1.wav,90,95,falla,1,0.0021809604950249195,16.05422852542663,-37.1676854673997,-55.12783779129947,2.380746603012085,0.4713833333333333,-0.9946495205058496,3420.3941288905703,0.005427466239780188,0.0,0.0
COCINANDO_PGR_08_B1_POL1_20,COCINANDO_PGR_08_B1_POL1.wav,95,100,falla,1,0.003943910822272301,12.937476232422,-35.14269267909214,-51.18043776007657,1.2076653242111206,0.2339125,-0.9815233420160154,3209.5546127855787,0.004638611804693937,0.0,0.0
COCINANDO_PGR_08_B1_POL1_21,COCINANDO_PGR_08_B1_POL1.wav,100,105,falla,1,0.005122436676174402,12.095332459384757,-33.71549183130904,-48.17359812552662,1.476341962814331,0.16045833333333334,-0.974263665889512,2220.2753098922544,0.002034455304965377,0.0,0.0
COCINANDO_PGR_08_B1_POL1_22,COCINANDO_PGR_08_B1_POL1.wav,105,110,falla,1,0.008530015125870705,17.68572515576012,-23.69648905291012,-43.736815704468455,4.118808269500732,0.14699166666666666,-0.9407649132628321,2097.2000246342463,0.0016931392019614577,0.0,0.0
COCINANDO_PGR_08_B1_POL1_23,COCINANDO_PGR_08_B1_POL1.wav,110,115,falla,1,0.009812559001147747,13.473591010797357,-26.7711517821164,-42.60929461832872,1.7816154956817627,0.08904583333333334,-0.9230794232700376,3160.1612702210527,0.004908415023237467,0.0,0.0
COCINANDO_PGR_08_B1_POL1_24,COCINANDO_PGR_08_B1_POL1.wav,115,120,falla,1,0.007837772369384766,15.177431807656177,-26.93786725346126,-45.406790169911936,4.315258979797363,0.15090833333333334,-0.9436290020138564,2852.6127043407373,0.0034780455753207207,0.0,0.0
COCINANDO_PGR_08_B1_POL1_25,COCINANDO_PGR_08_B1_POL1.wav,120,125,falla,1,0.005044923629611731,14.683533750385656,-31.179464069474363,-47.88913773505713,3.9035239219665527,0.24980416666666666,-0.9768014621924698,3615.0150691002045,0.006004618480801582,0.0,0.0
COCINANDO_PGR_08_B1_POL1_26,COCINANDO_PGR_08_B1_POL1.wav,125,130,falla,1,0.004820794798433781,17.786903595379368,-28.422048496124802,-47.52188173989293,4.010373592376709,0.3096541666666667,-0.9822544766770721,2954.0476226428364,0.006593399215489626,0.0,0.0
COCINANDO_PGR_08_B1_POL1_27,COCINANDO_PGR_08_B1_POL1.wav,130,135,falla,1,0.007890180684626102,18.307514848488637,-23.700429923497754,-43.00714639184542,3.43222713470459,0.16399583333333334,-0.8829828320910394,2913.090187116301,0.0028667862061411142,0.0,0.0
COCINANDO_PGR_08_B1_POL1_28,COCINANDO_PGR_08_B1_POL1.wav,135,140,falla,1,0.007176578976213932,14.240954497667055,-28.613208595869523,-45.17230762271525,3.5287303924560547,0.147175,-0.940612906974082,3586.5100973733443,0.0032852082513272762,0.0,0.0
COCINANDO_PGR_08_B1_POL1_29,COCINANDO_PGR_08_B1_POL1.wav,140,145,falla,1,0.015772495418787003,15.705906658033967,-20.285386835199347,-33.47220870659079,7.2202534675598145,0.13352916666666667,-0.7652353680865833,2652.1863751236315,0.0029703539330512285,0.0,0.0
COCINANDO_PGR_08_B1_POL1_30,COCINANDO_PGR_08_B1_POL1.wav,145,150,falla,1,0.006522766314446926,19.702745690830945,-23.992968981214425,-44.363977431920176,3.6952884197235107,0.16272916666666667,-0.9526270894707444,2953.8251582574694,0.003060581861063838,0.0,0.0
COCINANDO_PGR_08_B1_POL1_31,COCINANDO_PGR_08_B1_POL1.wav,150,155,falla,1,0.004722301848232746,17.050803958680767,-29.465553467978054,-46.36592101547886,2.807213544845581,0.2074875,-0.975776895378816,2893.4006680650423,0.0032453236635774374,0.0,0.0
COCINANDO_PGR_08_B1_POL1_32,COCINANDO_PGR_08_B1_POL1.wav,155,160,falla,1,0.007095525041222572,20.507394384975502,-22.439631754408673,-44.086975148397045,3.6634063720703125,0.1915125,-0.9326617016811121,3278.439343256753,0.0045419237576425076,0.0,0.0
COCINANDO_PGR_08_B1_POL1_33,COCINANDO_PGR_08_B1_POL1.wav,160,165,falla,1,0.00787623692303896,22.87619676444089,-19.19555760205913,-45.34217454943912,6.428192615509033,0.24999166666666667,-0.9358841451752972,2635.5930827327165,0.0023776968009769917,0.0,0.0
COCINANDO_PGR_08_B1_POL1_34,COCINANDO_PGR_08_B1_POL1.wav,165,170,falla,1,0.006028407718986273,15.035716892509104,-28.432944517976487,-45.18371501254953,1.9681382179260254,0.14936666666666668,-0.9629137256838332,3386.501952917018,0.004204433877021074,0.0,0.0
COCINANDO_PGR_08_B1_POL1_35,COCINANDO_PGR_08_B1_POL1.wav,170,175,falla,1,0.010462299920618534,19.952854018236856,-19.654362609086878,-41.906826566653834,3.1811351776123047,0.10304583333333334,-0.9006743005137066,2414.195429985795,0.0019385559717193246,0.0,0.0
COCINANDO_PGR_08_B1_POL1_36,COCINANDO_PGR_08_B1_POL1.wav,175,180,falla,1,0.004311996977776289,16.510591236392962,-30.796347821764776,-48.22480979057413,2.1112992763519287,0.2176875,-0.980956300062349,2745.297932513488,0.003122709458693862,0.0,0.0
COCINANDO_PGR_08_B1_POL1_37,COCINANDO_PGR_08_B1_POL1.wav,180,185,falla,1,0.00798193272203207,23.400139357379892,-18.55769280608467,-45.24726746017562,4.878328323364258,0.20234166666666667,-0.940997597045314,3074.0523009468825,0.005307724233716726,0.0,0.0
COCINANDO_PGR_08_B1_POL1_38,COCINANDO_PGR_08_B1_POL1.wav,185,190,falla,1,0.006880312692373991,13.477574668154617,-29.687841989129623,-44.56549999414787,1.7854523658752441,0.11987083333333333,-0.9610519148094709,2254.8597803568405,0.0012752292677760124,0.0,0.0
COCINANDO_PGR_08_B1_POL1_39,COCINANDO_PGR_08_B1_POL1.wav,190,195,falla,1,0.010145281441509724,17.65557840501433,-22.331919724457588,-42.002186232103924,2.903601884841919,0.10892083333333333,-0.9166675658353939,2825.3104424935036,0.00279118400067091,0.0,0.0
COCINANDO_PGR_08_B1_POL1_40,COCINANDO_PGR_08_B1_POL1.wav,195,200,falla,1,0.006348250433802605,16.061509883496107,-27.840988603741287,-44.017996830940405,4.433791637420654,0.1843875,-0.9433639197347936,2469.6595266173704,0.0024862217251211405,0.0,0.0
COCINANDO_PGR_08_B1_POL1_41,COCINANDO_PGR_08_B1_POL1.wav,200,205,falla,1,0.0029111162293702364,15.480364456938851,-35.23932275180842,-51.43677887356459,2.20477032661438,0.32859166666666667,-0.9924926679224524,2689.0079799611613,0.004160315729677677,0.0,0.0
COCINANDO_PGR_08_B1_POL1_42,COCINANDO_PGR_08_B1_POL1.wav,205,210,falla,1,0.004836765583604574,14.977038787753731,-31.301557784386517,-47.90270654373837,1.8287948369979858,0.183875,-0.966024621073454,2701.8727515698233,0.0013982459204271436,0.0,0.0
COCINANDO_PGR_08_B1_POL1_43,COCINANDO_PGR_08_B1_POL1.wav,210,215,falla,1,0.0055979336611926556,15.140245452579968,-29.880620355031127,-45.750759202147776,3.05497670173645,0.17670416666666666,-0.967975489946005,2349.577524207526,0.002127510029822588,0.0,0.0
COCINANDO_PGR_08_B1_POL1_44,COCINANDO_PGR_08_B1_POL1.wav,215,220,falla,1,0.012248022481799126,18.01685805229799,-20.214355579922408,-41.55905343314077,4.330928802490234,0.097975,-0.845800050989997,2446.7380461229086,0.0017502964474260807,0.0,0.0
COCINANDO_PGR_08_B1_POL1_45,COCINANDO_PGR_08_B1_POL1.wav,220,225,falla,1,0.006385340820997953,17.63104941570256,-26.182551859642892,-44.77193224629425,3.5782227516174316,0.18098333333333333,-0.9583809352412048,3041.222771938379,0.002445358783006668,0.0,0.0
COCINANDO_PGR_08_B1_POL1_46,COCINANDO_PGR_08_B1_POL1.wav,225,230,falla,1,0.008301593363285065,20.848082082399753,-20.761724488677494,-40.985605571946834,6.508108615875244,0.22530833333333333,-0.9440048929762755,2970.1667721084323,0.002906225388869643,0.0,0.0
COCINANDO_PGR_08_B1_POL1_47,COCINANDO_PGR_08_B1_POL1.wav,230,235,falla,1,0.007548602297902107,20.656274087107974,-21.742273862722072,-43.01901525023269,3.2523460388183594,0.13824166666666668,-0.9429436954557968,2652.8806825060774,0.0025322746951133013,0.0,0.0
COCINANDO_PGR_08_B1_POL1_48,COCINANDO_PGR_08_B1_POL1.wav,235,240,falla,1,0.006079427897930145,13.452593506931304,-30.857651829385716,-44.666262133914664,1.4641070365905762,0.134475,-0.9664423565696346,2560.4375793724257,0.0019286617171019316,0.0,0.0
COCINANDO_PGR_08_B1_POL1_49,COCINANDO_PGR_08_B1_POL1.wav,240,245,falla,1,0.00807773508131504,15.648418571324125,-26.19211739188605,-43.04673962276834,2.912539005279541,0.12334583333333334,-0.9092643214885555,3338.490990101224,0.003005377249792218,0.0,0.0
COCINANDO_PGR_08_B1_POL1_50,COCINANDO_PGR_08_B1_POL1.wav,245,250,falla,1,0.008417420089244843,13.467358314424846,-28.02985190431878,-42.99011517144022,1.3713661432266235,0.0993125,-0.9333802096358991,1772.7419034920729,0.0007268240442499518,0.0,0.0
COCINANDO_PGR_08_B1_POL1_51,COCINANDO_PGR_08_B1_POL1.wav,250,255,falla,1,0.010190446861088276,16.163911940733925,-23.67234497045986,-42.903896999882676,3.7091758251190186,0.10452916666666667,-0.9208825193305621,2292.2640800808613,0.0022348875645548105,0.0,0.0
COCINANDO_PGR_08_B1_POL1_52,COCINANDO_PGR_08_B1_POL1.wav,255,260,falla,1,0.008849671110510826,10.845232976920236,-30.21468771983965,-46.65683704086935,0.7359274625778198,0.057320833333333335,-0.938378077445755,1524.7789703185751,0.00039163356996141374,0.0,0.0
COCINANDO_PGR_08_B1_POL1_53,COCINANDO_PGR_08_B1_POL1.wav,260,265,falla,1,0.007550742011517286,11.833191928034434,-30.605310946204682,-46.04915879102714,2.231083393096924,0.11624583333333334,-0.9654308997494541,2203.5793906229005,0.0023541462142020464,0.0,0.0
COCINANDO_PGR_08_B1_POL1_54,COCINANDO_PGR_08_B1_POL1.wav,265,270,falla,1,0.007201340049505234,12.549060423585637,-30.302558769585918,-48.45633493683851,4.1713666915893555,0.14038333333333333,-0.9563937841766125,2118.086051029349,0.0025254683569073677,0.0,0.0
COCINANDO_PGR_08_B1_POL1_55,COCINANDO_PGR_08_B1_POL1.wav,270,275,falla,1,0.004906834568828344,10.529066308223221,-35.644435080324016,-51.600747390516986,5.997918605804443,0.24319166666666667,-0.9777885751101596,2142.9467434904213,0.0015042308950796723,0.0,0.0
COCINANDO_PGR_08_B1_POL1_56,COCINANDO_PGR_08_B1_POL1.wav,275,280,falla,1,0.0021407469175755978,13.726968121504626,-39.65981078717779,-54.2830492995501,2.0159623622894287,0.4244875,-0.9952977815276018,3246.4818892265084,0.0072431303560733795,0.0,0.0
